Dates,Asia_50_Volume,Core_MSCI_World_ex_Australia_ESG_Leaders_AUD_Hedged_fund_Volume,Core_MSCI_World_ex_Australia_ESG_Leaders_Volume,Core_SPASX_200_Volume,Edge_MSCI_Australia_Minimum_Volatility_Volume,Edge_MSCI_Australia_Multifactor_Volume,Edge_MSCI_World_Multifactor_Volume,Global_100_AUD_Hedged_Volume,Global_100_Volume,Global_Consumer_Staples_Volume,Global_Healthcare_Volume,JP_Morgan_USD_Emerging_Markets_Bond_AUD_Hedged_E_Volume,MSCI_Emerging_Markets_Volume,SP_500_Volume,SP_Mid_Cap_Volume,SPASX_20_Volume,SPASX_Dividend_Opportunities_Volume,Total_Volume
29-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"867,600,000.00","213,000,000.00","106,450,000.00","2,627,165.00","4,003,291.00",
25-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"867,600,000.00","212,850,000.00","106,450,000.00","2,627,165.00","4,003,291.00",
24-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"867,600,000.00","212,850,000.00","106,450,000.00","2,627,165.00","4,003,291.00",
23-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"867,600,000.00","212,900,000.00","106,450,000.00","2,627,165.00","4,003,291.00",
22-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"867,600,000.00","212,950,000.00","106,450,000.00","2,627,165.00","3,803,291.00",
21-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"867,600,000.00","213,450,000.00","106,450,000.00","2,627,165.00","3,803,291.00",
18-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"867,600,000.00","213,800,000.00","106,600,000.00","2,627,165.00","3,803,291.00",
17-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"867,600,000.00","212,600,000.00","106,600,000.00","2,552,165.00","3,803,291.00",
16-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"871,200,000.00","210,550,000.00","106,600,000.00","2,552,165.00","3,803,291.00",
15-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,500,000.00","19,500,000.00",0,"876,150,000.00","210,350,000.00","106,950,000.00","2,552,165.00","3,803,291.00",
14-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,500,000.00","19,500,000.00",0,"876,150,000.00","210,250,000.00","106,800,000.00","2,552,165.00","3,803,291.00",
11-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,500,000.00","19,500,000.00",0,"876,150,000.00","210,500,000.00","106,450,000.00","2,552,165.00","3,803,291.00",
10-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,500,000.00","19,500,000.00",0,"881,100,000.00","210,500,000.00","106,450,000.00","2,552,165.00","3,803,291.00",
9-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,500,000.00","19,500,000.00",0,"887,400,000.00","210,400,000.00","106,800,000.00","2,552,165.00","3,603,291.00",
8-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,500,000.00","19,500,000.00",0,"894,600,000.00","210,850,000.00","106,700,000.00","2,552,165.00","3,603,291.00",
7-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,500,000.00","19,500,000.00",0,"900,000,000.00","211,300,000.00","106,700,000.00","2,552,165.00","3,603,291.00",
4-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,500,000.00","19,500,000.00",0,"905,850,000.00","211,500,000.00","106,700,000.00","2,552,165.00","3,603,291.00",
3-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,500,000.00","19,500,000.00",0,"905,850,000.00","211,750,000.00","106,700,000.00","2,552,165.00","3,503,291.00",
2-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,500,000.00","19,300,000.00",0,"905,850,000.00","214,050,000.00","106,700,000.00","2,552,165.00","3,503,291.00",
1-May-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,300,000.00",0,"905,850,000.00","215,050,000.00","106,450,000.00","2,552,165.00","3,503,291.00",
30-Apr-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,300,000.00",0,"905,850,000.00","214,950,000.00","106,350,000.00","2,552,165.00","3,503,291.00",
27-Apr-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,300,000.00",0,"905,850,000.00","214,600,000.00","106,300,000.00","2,552,165.00","3,503,291.00",
26-Apr-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,300,000.00",0,"905,850,000.00","214,200,000.00","106,300,000.00","2,552,165.00","3,503,291.00",
25-Apr-12,"4,500,000.00",0,0,0,0,0,0,0,"33,600,000.00","6,800,000.00","19,300,000.00",0,"905,850,000.00","214,200,000.00","106,200,000.00",0,0,
24-Apr-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,300,000.00",0,"905,850,000.00","214,000,000.00","106,200,000.00","2,552,165.00","3,403,291.00",
23-Apr-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,300,000.00",0,"905,850,000.00","214,550,000.00","106,200,000.00","2,552,165.00","3,403,291.00",
20-Apr-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,300,000.00",0,"905,850,000.00","213,500,000.00","106,200,000.00","2,552,165.00","3,403,291.00",
19-Apr-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,300,000.00",0,"905,850,000.00","212,700,000.00","106,050,000.00","2,552,165.00","3,303,291.00",
18-Apr-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"905,850,000.00","212,250,000.00","106,000,000.00","2,552,165.00","3,303,291.00",
17-Apr-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"909,000,000.00","212,250,000.00","106,000,000.00","2,552,165.00","3,303,291.00",
16-Apr-12,"4,500,000.00",0,0,"4,728,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"909,000,000.00","212,250,000.00","106,000,000.00","2,552,165.00","3,303,291.00",
13-Apr-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"909,000,000.00","212,650,000.00","106,000,000.00","2,552,165.00","3,303,291.00",
12-Apr-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","18,800,000.00",0,"913,950,000.00","212,650,000.00","105,950,000.00","2,552,165.00","3,303,291.00",
11-Apr-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","18,800,000.00",0,"922,050,000.00","211,700,000.00","105,650,000.00","2,552,165.00","3,303,291.00",
10-Apr-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","18,700,000.00",0,"922,050,000.00","213,000,000.00","105,750,000.00","2,552,165.00","3,303,291.00",
9-Apr-12,"4,500,000.00",0,0,0,0,0,0,0,"33,600,000.00","6,700,000.00","18,700,000.00",0,"922,050,000.00","212,600,000.00","106,200,000.00",0,0,
5-Apr-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,700,000.00",0,"922,050,000.00","212,800,000.00","105,750,000.00","2,552,165.00","3,303,291.00",
4-Apr-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,350,000.00","18,700,000.00",0,"922,050,000.00","212,800,000.00","105,850,000.00","2,552,165.00","3,303,291.00",
3-Apr-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,350,000.00","17,700,000.00",0,"922,050,000.00","212,300,000.00","106,000,000.00","2,552,165.00","3,203,291.00",
2-Apr-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,350,000.00","17,700,000.00",0,"922,050,000.00","212,300,000.00","110,750,000.00","2,552,165.00","3,203,291.00",
30-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,350,000.00","17,700,000.00",0,"922,050,000.00","211,000,000.00","110,650,000.00","2,552,165.00","3,203,291.00",
29-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,350,000.00","18,000,000.00",0,"922,950,000.00","211,350,000.00","110,350,000.00","2,552,165.00","3,203,291.00",
28-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,350,000.00","18,000,000.00",0,"922,950,000.00","211,450,000.00","110,300,000.00","2,552,165.00","3,203,291.00",
27-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,350,000.00","18,000,000.00",0,"922,950,000.00","211,750,000.00","110,600,000.00","2,552,165.00","3,203,291.00",
26-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,350,000.00","18,000,000.00",0,"923,400,000.00","211,600,000.00","110,850,000.00","2,552,165.00","3,203,291.00",
23-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,000,000.00",0,"923,850,000.00","211,450,000.00","110,850,000.00","2,552,165.00","3,003,291.00",
22-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,000,000.00",0,"923,850,000.00","211,150,000.00","110,850,000.00","2,552,165.00","3,003,291.00",
21-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,000,000.00",0,"923,850,000.00","210,700,000.00","110,100,000.00","2,552,165.00","3,003,291.00",
20-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,000,000.00",0,"923,850,000.00","210,350,000.00","110,100,000.00","2,327,165.00","3,003,291.00",
19-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,000,000.00",0,"923,850,000.00","210,500,000.00","110,100,000.00","2,327,165.00","3,003,291.00",
16-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,000,000.00",0,"922,500,000.00","210,900,000.00","110,050,000.00","2,327,165.00","2,903,291.00",
15-Mar-12,"4,500,000.00",0,0,"4,503,191.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,000,000.00",0,"922,500,000.00","210,800,000.00","110,050,000.00","2,327,165.00","2,903,291.00",
14-Mar-12,"4,500,000.00",0,0,"4,353,191.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,300,000.00",0,"922,500,000.00","210,500,000.00","109,950,000.00","2,327,165.00","2,903,291.00",
13-Mar-12,"4,500,000.00",0,0,"4,353,191.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,300,000.00",0,"922,500,000.00","210,600,000.00","109,950,000.00","2,327,165.00","2,903,291.00",
12-Mar-12,"4,500,000.00",0,0,"4,353,191.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,300,000.00",0,"922,500,000.00","210,600,000.00","109,850,000.00","2,327,165.00","2,903,291.00",
9-Mar-12,"4,500,000.00",0,0,"4,502,831.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,300,000.00",0,"922,500,000.00","210,300,000.00","109,850,000.00","2,477,005.00","3,003,290.00",
8-Mar-12,"4,500,000.00",0,0,"4,502,820.00",0,0,0,0,"33,600,000.00","6,450,000.00","18,300,000.00",0,"922,500,000.00","210,100,000.00","109,850,000.00","2,476,806.00","3,003,243.00",
7-Mar-12,"4,500,000.00",0,0,"4,352,820.00",0,0,0,0,"33,600,000.00","6,550,000.00","18,300,000.00",0,"922,950,000.00","209,800,000.00","109,950,000.00","2,476,806.00","3,003,243.00",
6-Mar-12,"4,500,000.00",0,0,"4,352,820.00",0,0,0,0,"33,600,000.00","6,550,000.00","18,300,000.00",0,"922,950,000.00","208,150,000.00","109,950,000.00","2,476,806.00","2,903,243.00",
5-Mar-12,"4,500,000.00",0,0,"4,352,820.00",0,0,0,0,"33,600,000.00","6,550,000.00","18,300,000.00",0,"922,950,000.00","208,600,000.00","109,850,000.00","2,476,806.00","2,903,243.00",
2-Mar-12,"4,500,000.00",0,0,"4,352,373.00",0,0,0,0,"33,600,000.00","6,550,000.00","18,300,000.00",0,"922,950,000.00","208,500,000.00","109,750,000.00","2,476,284.00","2,903,027.00",
1-Mar-12,"4,500,000.00",0,0,"4,352,373.00",0,0,0,0,"33,600,000.00","6,550,000.00","18,300,000.00",0,"922,950,000.00","207,250,000.00","109,600,000.00","2,476,284.00","2,903,027.00",
29-Feb-12,"4,500,000.00",0,0,"4,352,373.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,300,000.00",0,"920,250,000.00","207,800,000.00","109,550,000.00","2,476,284.00","2,903,027.00",
28-Feb-12,"4,500,000.00",0,0,"4,352,373.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,600,000.00",0,"920,250,000.00","207,550,000.00","109,350,000.00","2,476,284.00","2,803,027.00",
27-Feb-12,"4,500,000.00",0,0,"4,352,373.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,600,000.00",0,"920,250,000.00","207,650,000.00","109,450,000.00","2,476,284.00","2,803,027.00",
24-Feb-12,"4,500,000.00",0,0,"4,352,373.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,600,000.00",0,"920,250,000.00","210,700,000.00","109,450,000.00","2,476,284.00","2,803,027.00",
23-Feb-12,"4,500,000.00",0,0,"4,352,373.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,600,000.00",0,"920,250,000.00","212,650,000.00","109,450,000.00","2,476,284.00","2,803,027.00",
22-Feb-12,"4,500,000.00",0,0,"4,352,373.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,600,000.00",0,"920,250,000.00","212,400,000.00","109,450,000.00","2,476,284.00","2,803,027.00",
21-Feb-12,"4,500,000.00",0,0,"4,352,373.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,600,000.00",0,"920,250,000.00","212,550,000.00","109,350,000.00","2,476,284.00","2,803,027.00",
17-Feb-12,"4,500,000.00",0,0,"4,352,373.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,600,000.00",0,"918,900,000.00","212,550,000.00","109,400,000.00","2,401,284.00","2,803,027.00",
16-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,750,000.00","18,600,000.00",0,"918,900,000.00","212,300,000.00","109,100,000.00","2,401,284.00","2,803,027.00",
15-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,600,000.00",0,"918,450,000.00","211,450,000.00","109,100,000.00","2,401,284.00","2,703,027.00",
14-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,600,000.00",0,"918,000,000.00","211,250,000.00","108,950,000.00","2,401,284.00","2,703,027.00",
13-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,600,000.00",0,"918,000,000.00","211,250,000.00","108,900,000.00","2,401,284.00","2,703,027.00",
10-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,600,000.00",0,"918,000,000.00","211,250,000.00","111,100,000.00","2,401,284.00","2,703,027.00",
9-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,800,000.00",0,"911,700,000.00","211,300,000.00","111,100,000.00","2,401,284.00","2,703,027.00",
8-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,800,000.00",0,"906,750,000.00","211,300,000.00","111,100,000.00","2,401,284.00","2,703,027.00",
7-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,800,000.00",0,"906,300,000.00","211,600,000.00","111,100,000.00","2,401,284.00","2,703,027.00",
6-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,800,000.00",0,"904,950,000.00","211,800,000.00","111,100,000.00","2,401,284.00","2,703,027.00",
3-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,800,000.00",0,"901,800,000.00","211,800,000.00","110,750,000.00","2,401,284.00","2,703,027.00",
2-Feb-12,"4,500,000.00",0,0,"4,202,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,800,000.00",0,"890,100,000.00","211,950,000.00","110,450,000.00","2,401,284.00","2,703,027.00",
1-Feb-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,800,000.00",0,"889,650,000.00","213,150,000.00","107,450,000.00","2,401,284.00","2,703,027.00",
31-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"882,900,000.00","213,750,000.00","107,450,000.00","2,401,284.00","2,703,027.00",
30-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"882,900,000.00","213,300,000.00","107,300,000.00","2,401,284.00","2,703,027.00",
27-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"877,950,000.00","213,600,000.00","107,300,000.00","2,401,284.00","4,003,027.00",
26-Jan-12,"4,500,000.00",0,0,0,0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"869,850,000.00","213,600,000.00","107,300,000.00",0,0,
25-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"869,850,000.00","213,600,000.00","107,300,000.00","2,401,284.00","4,003,027.00",
24-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"869,850,000.00","213,800,000.00","107,200,000.00","2,401,284.00","4,003,027.00",
23-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","6,800,000.00","19,000,000.00",0,"868,950,000.00","213,800,000.00","107,200,000.00","2,401,284.00","2,503,027.00",
20-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"864,000,000.00","213,950,000.00","107,150,000.00","2,401,284.00","2,503,027.00",
19-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"863,550,000.00","213,300,000.00","106,900,000.00","2,401,284.00","2,503,027.00",
18-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"863,550,000.00","212,000,000.00","106,750,000.00","2,401,284.00","2,503,027.00",
17-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"863,550,000.00","211,900,000.00","106,750,000.00","2,401,284.00","2,503,027.00",
13-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"860,850,000.00","213,150,000.00","106,750,000.00","2,401,284.00","2,503,027.00",
12-Jan-12,"4,500,000.00",0,0,"4,052,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"860,850,000.00","212,250,000.00","106,750,000.00","2,401,284.00","2,503,027.00",
11-Jan-12,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"860,400,000.00","212,250,000.00","106,500,000.00","2,401,284.00","2,503,027.00",
10-Jan-12,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"860,400,000.00","211,900,000.00","106,500,000.00","2,401,284.00","2,503,027.00",
9-Jan-12,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"860,400,000.00","210,500,000.00","106,500,000.00","2,401,284.00","2,503,027.00",
6-Jan-12,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"860,400,000.00","210,700,000.00","106,500,000.00","2,401,284.00","2,503,027.00",
5-Jan-12,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","19,000,000.00",0,"860,400,000.00","210,350,000.00","106,500,000.00","2,401,284.00","2,503,027.00",
4-Jan-12,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","18,900,000.00",0,"859,050,000.00","209,800,000.00","106,500,000.00","2,401,284.00","2,503,027.00",
3-Jan-12,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","18,900,000.00",0,"858,600,000.00","207,850,000.00","106,000,000.00","2,401,284.00","2,503,027.00",
30-Dec-11,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","18,900,000.00",0,"858,600,000.00","208,050,000.00","105,750,000.00","2,401,284.00","2,503,027.00",
29-Dec-11,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","18,900,000.00",0,"858,600,000.00","207,600,000.00","105,750,000.00","2,401,284.00","2,503,027.00",
28-Dec-11,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","18,900,000.00",0,"858,600,000.00","207,750,000.00","105,750,000.00","2,401,284.00","2,503,027.00",
27-Dec-11,"4,500,000.00",0,0,0,0,0,0,0,"33,600,000.00","7,000,000.00","18,900,000.00",0,"858,150,000.00","207,600,000.00","105,750,000.00",0,0,
23-Dec-11,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","7,000,000.00","18,900,000.00",0,"854,550,000.00","207,450,000.00","105,450,000.00","2,401,284.00","2,503,027.00",
22-Dec-11,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","6,900,000.00","18,900,000.00",0,"854,550,000.00","207,200,000.00","105,450,000.00","2,401,284.00","2,503,027.00",
21-Dec-11,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","6,900,000.00","18,900,000.00",0,"853,650,000.00","207,200,000.00","105,450,000.00","2,401,284.00","2,503,027.00",
20-Dec-11,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","6,900,000.00","18,900,000.00",0,"853,650,000.00","206,450,000.00","105,450,000.00","2,401,284.00","2,303,027.00",
19-Dec-11,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","6,900,000.00","18,900,000.00",0,"853,650,000.00","206,350,000.00","105,450,000.00","2,401,284.00","2,303,027.00",
16-Dec-11,"4,500,000.00",0,0,"2,927,373.00",0,0,0,0,"33,600,000.00","6,900,000.00","18,900,000.00",0,"853,650,000.00","206,050,000.00","107,950,000.00","2,401,284.00","2,303,027.00",
15-Dec-11,"4,600,000.00",0,0,"2,927,128.00",0,0,0,0,"33,600,000.00","6,900,000.00","18,900,000.00",0,"853,650,000.00","205,450,000.00","107,950,000.00","2,401,286.00","2,302,996.00",
14-Dec-11,"4,600,000.00",0,0,"2,927,128.00",0,0,0,0,"33,600,000.00","6,900,000.00","18,900,000.00",0,"853,650,000.00","204,450,000.00","104,900,000.00","2,401,286.00","2,302,996.00",
13-Dec-11,"4,600,000.00",0,0,"2,927,128.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,900,000.00",0,"853,650,000.00","204,050,000.00","105,150,000.00","2,401,286.00","2,302,996.00",
12-Dec-11,"4,600,000.00",0,0,"2,927,128.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,900,000.00",0,"852,300,000.00","204,200,000.00","105,350,000.00","2,401,286.00","2,302,996.00",
9-Dec-11,"4,600,000.00",0,0,"2,927,128.00",0,0,0,0,"33,600,000.00","6,800,000.00","18,900,000.00",0,"852,300,000.00","203,950,000.00","105,200,000.00","2,401,286.00","2,302,996.00",
8-Dec-11,"4,600,000.00",0,0,"2,926,394.00",0,0,0,0,"33,600,000.00","6,750,000.00","18,900,000.00",0,"850,050,000.00","204,100,000.00","105,400,000.00","2,400,648.00","2,301,253.00",
7-Dec-11,"4,600,000.00",0,0,"2,926,394.00",0,0,0,0,"33,600,000.00","6,750,000.00","18,900,000.00",0,"849,150,000.00","205,300,000.00","105,400,000.00","2,400,648.00","2,301,253.00",
6-Dec-11,"4,600,000.00",0,0,"2,926,394.00",0,0,0,0,"33,600,000.00","6,750,000.00","18,900,000.00",0,"847,800,000.00","205,150,000.00","105,400,000.00","2,400,648.00","2,301,253.00",
5-Dec-11,"4,600,000.00",0,0,"2,701,394.00",0,0,0,0,"33,600,000.00","6,750,000.00","18,900,000.00",0,"847,800,000.00","205,150,000.00","105,400,000.00","2,400,648.00","2,301,253.00",
