time,Core_MSCI_World_ex_Australia_ESG_Leaders_Volume,Edge_MSCI_World_Multifactor_Volume,Global_100_Volume,Global_Healthcare_Volume,SP_500_Volume,volume,Core_MSCI_World_ex_Australia_ESG_Leaders_Costs,Edge_MSCI_World_Multifactor_Costs,Global_100_Costs,Global_Healthcare_Costs,SP_500_Costs,close
30-Sep-21,"4,817,440.00","4,453,905.00","25,109,991.00","8,776,816.00","8,190,922.00","10,269,814.80",41.97,38.69,98.23,115.52,597.71,178.424
1-Oct-21,"4,817,440.00","4,453,905.00","25,117,991.00","8,779,416.00","8,195,169.00","10,272,784.20",42.01,38.57,98.83,115.01,600.04,178.892
4-Oct-21,"4,817,440.00","4,453,905.00","25,125,991.00","8,801,516.00","8,213,369.00","10,282,444.20",41.37,38.13,97.31,113.22,590.3,176.066
5-Oct-21,"4,817,440.00","4,453,905.00","25,133,991.00","8,805,416.00","8,215,969.00","10,285,344.20",41.75,38.41,98.27,113.54,596.57,177.708
6-Oct-21,"4,817,440.00","4,453,905.00","25,133,991.00","8,805,416.00","8,214,639.00","10,285,078.20",41.9,38.36,98.96,113.6,600.84,178.732
7-Oct-21,"4,817,440.00","4,453,905.00","25,133,991.00","8,806,716.00","8,215,939.00","10,285,598.20",42.04,38.56,99,114.11,601.6,179.062
8-Oct-21,"4,817,440.00","4,453,905.00","25,133,991.00","8,810,616.00","8,218,539.00","10,286,898.20",41.92,38.51,99.08,113.74,600.22,178.694
11-Oct-21,"4,872,440.00","4,453,905.00","25,133,991.00","8,822,316.00","8,222,439.00","10,301,018.20",41.49,38.17,97.89,112.21,591.61,176.274
12-Oct-21,"4,872,440.00","4,453,905.00","25,133,991.00","8,832,716.00","8,223,739.00","10,303,358.20",41.43,38.06,97.55,111.93,590.92,175.978
13-Oct-21,"4,872,440.00","4,453,905.00","25,141,991.00","8,840,516.00","8,225,039.00","10,306,778.20",41.56,38.08,97.7,112.05,591.82,176.242
14-Oct-21,"4,872,440.00","4,453,905.00","25,141,991.00","8,848,316.00","8,227,639.00","10,308,858.20",41.97,38.49,98.39,112.45,597.9,177.84
15-Oct-21,"4,872,440.00","4,453,905.00","25,149,991.00","8,852,216.00","8,230,239.00","10,311,758.20",42.26,38.69,99.19,113.2,602.33,179.134
18-Oct-21,"4,927,440.00","4,453,905.00","25,157,991.00","8,858,716.00","8,234,139.00","10,326,438.20",42.45,38.79,99.58,112.6,605.05,179.694
19-Oct-21,"4,927,440.00","4,453,905.00","25,165,991.00","8,863,916.00","8,238,039.00","10,329,858.20",42.39,38.68,99.27,112.96,604.51,179.562
20-Oct-21,"4,927,440.00","4,453,905.00","25,173,991.00","8,871,716.00","8,253,639.00","10,336,138.20",42.28,38.77,99.13,113.68,604.17,179.606
21-Oct-21,"4,927,440.00","4,453,905.00","25,173,991.00","8,891,216.00","8,254,939.00","10,340,298.20",42.44,38.91,99.2,114.12,606.3,180.194
22-Oct-21,"4,927,440.00","4,453,905.00","25,181,991.00","8,893,816.00","8,258,839.00","10,343,198.20",42.56,38.95,98.87,114.98,606.74,180.42
25-Oct-21,"4,927,440.00","4,453,905.00","25,181,991.00","8,902,916.00","8,261,439.00","10,345,538.20",42.69,39.03,98.79,114.95,609.63,181.018
26-Oct-21,"4,927,440.00","4,453,905.00","25,181,991.00","8,905,516.00","8,264,039.00","10,346,578.20",42.75,38.82,99.08,115.22,608.7,180.914
27-Oct-21,"4,927,440.00","4,453,905.00","25,197,991.00","8,908,116.00","8,270,539.00","10,351,598.20",42.82,38.5,99.53,114.22,606.47,180.308
28-Oct-21,"4,927,440.00","4,453,905.00","25,205,991.00","8,914,616.00","8,274,439.00","10,355,278.20",42.99,38.67,99.98,114.57,608.81,181.004
29-Oct-21,"4,927,440.00","4,453,905.00","25,213,991.00","8,918,516.00","8,277,039.00","10,358,178.20",43.28,38.76,100.44,115.89,613.09,182.292
1-Nov-21,"4,982,440.00","4,453,905.00","25,213,991.00","8,923,716.00","8,280,939.00","10,370,998.20",43.32,38.91,100.04,115.74,612.44,182.09
2-Nov-21,"4,982,440.00","4,453,905.00","25,213,991.00","8,926,316.00","8,286,139.00","10,372,558.20",44.08,39.5,102.02,118.14,623.66,185.48
3-Nov-21,"5,037,440.00","4,453,905.00","25,213,991.00","8,928,916.00","8,295,239.00","10,385,898.20",44.3,39.7,102.51,119.02,627.28,186.562
4-Nov-21,"5,037,440.00","4,453,905.00","25,213,991.00","8,931,516.00","8,299,139.00","10,387,198.20",44.71,39.96,103.05,118.9,632.5,187.824
5-Nov-21,"5,037,440.00","4,453,905.00","25,213,991.00","8,939,316.00","8,299,139.00","10,388,758.20",44.64,39.88,103.34,117.5,634.17,187.906
8-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","8,945,816.00","8,313,439.00","10,480,918.20",44.61,39.92,103.17,117.85,633.8,187.87
9-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","8,952,316.00","8,319,939.00","10,483,518.20",44.69,40.22,103.9,118.28,635.71,188.56
10-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","8,967,916.00","8,326,439.00","10,487,938.20",44.44,40.01,103.05,118.42,631.92,187.568
11-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","8,970,516.00","8,329,039.00","10,488,978.20",44.79,40.47,103.81,119.1,636.55,188.944
12-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","8,974,416.00","8,332,939.00","10,490,538.20",45.05,40.74,104.42,118.98,640.14,189.866
15-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","8,974,416.00","8,340,739.00","10,492,098.20",44.8,40.5,103.74,117.76,636.87,188.734
16-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","8,978,316.00","8,345,939.00","10,493,918.20",45.25,40.76,104.47,118.63,643.17,190.456
17-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","8,980,916.00","8,348,539.00","10,494,958.20",45.43,40.74,105.12,119.54,645.35,191.236
18-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","8,993,916.00","8,351,139.00","10,498,078.20",45.72,40.81,106.09,119.73,649,192.27
19-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","9,000,416.00","8,353,739.00","10,499,898.20",45.82,40.72,105.97,119.34,648.38,192.046
22-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","9,004,316.00","8,355,039.00","10,500,938.20",45.58,40.71,105.66,118.62,646.93,191.5
23-Nov-21,"5,477,440.00","4,453,905.00","25,213,991.00","9,008,216.00","8,360,239.00","10,502,758.20",45.64,40.86,106.49,118.96,650.48,192.486
24-Nov-21,"5,477,440.00","4,453,905.00","25,221,991.00","9,016,016.00","8,364,139.00","10,506,698.20",45.82,40.96,106.75,119.14,654.61,193.456
25-Nov-21,"5,532,440.00","4,533,905.00","25,221,991.00","9,019,916.00","8,373,239.00","10,536,298.20",45.9,41.01,106.79,119.18,654.84,193.544
26-Nov-21,"5,532,440.00","4,533,905.00","25,221,991.00","9,019,916.00","8,373,239.00","10,536,298.20",45.29,40.51,105.08,119.81,645.64,191.266
29-Nov-21,"5,587,440.00","4,533,905.00","25,237,991.00","9,034,216.00","8,386,239.00","10,555,958.20",45.84,40.81,106.3,120,654.85,193.56
30-Nov-21,"5,587,440.00","4,533,905.00","25,237,991.00","9,035,516.00","8,387,539.00","10,556,478.20",45.31,40.15,105.78,118.53,644.71,190.896
1-Dec-21,"5,587,440.00","4,533,905.00","25,237,991.00","9,042,016.00","8,391,439.00","10,558,558.20",44.82,39.75,104.55,117.34,632.28,187.748
2-Dec-21,"5,642,440.00","4,533,905.00","25,237,991.00","9,048,516.00","8,396,639.00","10,571,898.20",45.47,40.49,106.08,118.52,646.46,191.404
3-Dec-21,"5,642,440.00","4,533,905.00","25,237,991.00","9,051,116.00","8,403,139.00","10,573,718.20",45.54,40.74,106.71,120.14,647.96,192.218
6-Dec-21,"5,642,440.00","4,533,905.00","25,237,991.00","9,056,316.00","8,407,039.00","10,575,538.20",45.77,40.89,107.66,119.98,653.06,193.472
7-Dec-21,"5,642,440.00","4,533,905.00","25,237,991.00","9,056,316.00","8,412,239.00","10,576,578.20",46.37,41.37,108.57,120.43,660.03,195.354
8-Dec-21,"5,642,440.00","4,533,905.00","25,237,991.00","9,056,316.00","8,416,139.00","10,577,358.20",46.26,41.14,108.34,120.8,657.47,194.802
9-Dec-21,"5,642,440.00","4,533,905.00","25,237,991.00","9,056,316.00","8,417,439.00","10,577,618.20",46.03,40.97,108.13,121.18,654.82,194.226
10-Dec-21,"6,137,440.00","4,533,905.00","25,237,991.00","9,062,816.00","8,422,639.00","10,678,958.20",46.18,41.08,108.7,120.88,658.65,195.098
13-Dec-21,"6,742,440.00","4,533,905.00","25,221,991.00","9,057,616.00","8,418,739.00","10,794,938.20",46.07,41.14,108.54,122.56,657.57,195.176
14-Dec-21,"6,742,440.00","4,533,905.00","25,229,991.00","9,065,416.00","8,422,639.00","10,798,878.20",45.58,40.89,107.74,121.62,652.66,193.698
15-Dec-21,"7,787,440.00","4,533,905.00","25,229,991.00","9,066,716.00","8,429,139.00","11,009,438.20",46.21,41.29,109.37,123.86,662.33,196.612
16-Dec-21,"7,787,440.00","4,533,905.00","25,237,991.00","9,071,916.00","8,431,739.00","11,012,598.20",45.47,40.87,107.46,123.7,650.25,193.55
17-Dec-21,"7,787,440.00","4,533,905.00","25,245,991.00","9,077,116.00","8,438,239.00","11,016,538.20",45.25,40.81,106.89,123.09,647.24,192.656
20-Dec-21,"7,842,440.00","4,533,905.00","25,253,991.00","9,088,816.00","8,442,139.00","11,032,258.20",44.98,40.49,106.82,123.32,643.95,191.912
21-Dec-21,"7,849,059.00","4,533,905.00","25,286,344.00","9,098,498.00","8,452,656.00","11,044,092.40",45.47,41.03,107.21,123.04,651.33,193.616
22-Dec-21,"7,849,059.00","4,533,905.00","25,286,344.00","9,102,398.00","8,459,156.00","11,046,172.40",45.6,40.95,107.28,123.27,651.5,193.72
23-Dec-21,"8,454,059.00","4,533,905.00","25,310,344.00","9,111,498.00","8,461,756.00","11,174,312.40",45.72,41.04,107.16,122.96,651.96,193.768
24-Dec-21,"8,503,749.00","4,533,905.00","25,311,829.00","9,114,465.00","8,461,779.00","11,185,145.40",45.77,41.08,107.24,123.06,652.46,193.922
29-Dec-21,"8,503,749.00","4,533,905.00","25,311,829.00","9,114,465.00","8,461,779.00","11,185,145.40",46.23,41.68,107.88,124.27,659.66,195.944
30-Dec-21,"8,503,749.00","4,533,905.00","25,319,829.00","9,127,465.00","8,465,679.00","11,190,125.40",46.14,41.57,107.66,124.31,658.52,195.64
31-Dec-21,"8,503,749.00","4,533,905.00","25,327,829.00","9,131,365.00","8,472,179.00","11,193,805.40",45.96,41.45,107.07,123.84,655.35,194.734
4-Jan-22,"8,503,749.00","4,533,905.00","25,327,829.00","9,133,965.00","8,474,779.00","11,194,845.40",46.13,41.8,108.38,121.46,661.23,195.8
5-Jan-22,"8,503,749.00","4,533,905.00","25,351,829.00","9,140,465.00","8,476,079.00","11,201,205.40",45.14,41.26,106.33,120.02,646.2,191.79
6-Jan-22,"8,503,749.00","4,535,445.00","25,359,829.00","9,150,865.00","8,494,279.00","11,208,833.40",45.57,41.47,107.62,120.48,655.82,194.192
7-Jan-22,"8,503,749.00","4,535,445.00","25,375,829.00","9,163,865.00","8,500,779.00","11,215,933.40",45.3,41.32,107.89,120.2,652.61,193.464
10-Jan-22,"8,503,749.00","4,535,445.00","25,383,829.00","9,176,865.00","8,507,279.00","11,221,433.40",45.18,41.24,107.74,120.94,651.7,193.36
11-Jan-22,"8,503,749.00","4,534,731.00","25,391,829.00","9,179,465.00","8,512,479.00","11,224,450.60",45.41,41.45,108.5,121.63,656.29,194.656
12-Jan-22,"8,558,749.00","4,534,731.00","25,399,829.00","9,183,365.00","8,517,679.00","11,238,870.60",45.21,41.2,107.72,119.82,650.16,192.822
13-Jan-22,"8,558,749.00","4,534,731.00","25,407,829.00","9,189,865.00","8,520,279.00","11,242,290.60",44.41,40.9,105.79,117.39,638.47,189.392
14-Jan-22,"8,558,749.00","4,534,731.00","25,431,829.00","9,197,665.00","8,529,379.00","11,250,470.60",44.72,41.13,107.09,118.41,644.7,191.21
17-Jan-22,"8,558,749.00","4,534,731.00","25,439,829.00","9,205,465.00","8,534,579.00","11,254,670.60",44.91,41.26,107.41,118.76,646.62,191.792
18-Jan-22,"8,558,749.00","4,534,731.00","25,439,829.00","9,205,465.00","8,534,579.00","11,254,670.60",44.29,40.72,105.92,117.7,637.14,189.154
19-Jan-22,"8,558,749.00","4,534,731.00","25,447,829.00","9,213,265.00","8,543,679.00","11,259,650.60",43.67,40.13,104.71,116.84,627.71,186.612
20-Jan-22,"8,558,749.00","4,534,731.00","25,463,829.00","9,219,765.00","8,546,279.00","11,264,670.60",43.17,39.45,103.01,115.22,616.35,183.44
21-Jan-22,"8,558,749.00","4,534,731.00","25,511,829.00","9,222,365.00","8,546,279.00","11,274,790.60",42.85,39.24,102.49,115.38,610.56,182.104
24-Jan-22,"8,558,749.00","4,534,731.00","25,511,829.00","9,227,565.00","8,546,279.00","11,275,830.60",43.15,39.77,103.49,115.69,620.45,184.51
25-Jan-22,"8,558,749.00","4,374,731.00","25,511,829.00","9,227,565.00","8,546,279.00","11,243,830.60",42.4,39.11,102.15,114.63,610.73,181.804
27-Jan-22,"8,558,749.00","4,374,731.00","25,511,829.00","9,227,565.00","8,530,679.00","11,240,710.60",42.58,39.08,103.92,115.92,613.62,183.024
28-Jan-22,"8,558,749.00","4,374,731.00","25,511,829.00","9,227,565.00","8,530,679.00","11,240,710.60",43.84,39.85,106.89,118.83,633.74,188.63
31-Jan-22,"8,613,749.00","4,374,731.00","25,511,829.00","9,227,565.00","8,508,579.00","11,247,290.60",44.37,40.12,107.58,118.96,640.52,190.31
1-Feb-22,"8,668,749.00","4,374,731.00","25,511,829.00","9,227,565.00","8,487,779.00","11,254,130.60",44.25,39.99,107.26,118.23,638.78,189.702
2-Feb-22,"8,668,749.00","4,374,731.00","25,511,829.00","9,230,165.00","8,487,779.00","11,254,650.60",44.65,40.39,108.49,119.29,644.01,191.366
3-Feb-22,"8,668,749.00","4,374,731.00","25,511,829.00","9,231,465.00","8,383,779.00","11,234,110.60",43.68,39.76,105.84,117.97,626.78,186.806
4-Feb-22,"8,668,749.00","4,374,731.00","25,511,829.00","9,211,965.00","8,383,779.00","11,230,210.60",44.21,40.16,108.24,118.88,638.04,189.906
7-Feb-22,"8,723,749.00","4,374,731.00","25,511,829.00","9,211,965.00","8,383,779.00","11,241,210.60",43.71,39.84,107.03,117.91,630.51,187.8
8-Feb-22,"8,723,749.00","4,374,731.00","25,511,829.00","9,211,965.00","8,383,779.00","11,241,210.60",43.94,40.2,107.65,118.34,634.62,188.95
9-Feb-22,"8,723,749.00","4,374,731.00","25,503,829.00","9,215,865.00","8,388,979.00","11,241,430.60",44.3,40.57,107.86,118.64,639.23,190.12
10-Feb-22,"8,723,749.00","4,374,731.00","25,503,829.00","9,217,165.00","8,381,179.00","11,240,130.60",43.28,39.84,105.45,116.13,623.12,185.564
11-Feb-22,"8,723,749.00","4,374,731.00","25,503,829.00","9,217,165.00","8,383,779.00","11,240,650.60",42.79,39.69,104.56,115.36,615.72,183.624
14-Feb-22,"8,723,749.00","4,374,731.00","25,503,829.00","9,218,465.00","8,383,779.00","11,240,910.60",42.82,39.63,105.1,114.93,618.8,184.256
15-Feb-22,"8,723,749.00","4,374,731.00","25,503,829.00","9,218,465.00","8,383,779.00","11,240,910.60",43.39,40.06,106.03,116.4,626.81,186.538
16-Feb-22,"8,778,749.00","4,374,731.00","25,503,829.00","9,221,065.00","8,383,779.00","11,252,430.60",43.26,40.09,105.95,116.5,624.9,186.14
17-Feb-22,"8,778,749.00","4,374,731.00","25,503,829.00","9,221,065.00","8,383,779.00","11,252,430.60",42.28,39.39,103.53,114.24,609.33,181.754
18-Feb-22,"8,778,749.00","4,374,731.00","25,455,829.00","9,221,065.00","8,383,779.00","11,242,830.60",42.06,39.3,103.09,113.79,606.94,181.036
21-Feb-22,"8,778,749.00","4,374,731.00","25,455,829.00","9,221,065.00","8,404,579.00","11,246,990.60",41.72,39.01,102.55,113.2,603.78,180.052
22-Feb-22,"8,778,749.00","4,374,731.00","25,455,829.00","9,221,065.00","8,404,579.00","11,246,990.60",41.24,38.54,101.35,112.75,596.24,178.024
23-Feb-22,"8,778,749.00","4,374,731.00","25,455,829.00","9,221,065.00","8,411,079.00","11,248,290.60",40.49,38,99.7,112.16,584.17,174.904
24-Feb-22,"8,778,749.00","4,374,731.00","25,455,829.00","9,221,065.00","8,416,279.00","11,249,330.60",41.48,38.69,102.08,114.38,605.22,180.37
25-Feb-22,"8,778,749.00","4,374,731.00","25,511,829.00","9,221,065.00","8,421,479.00","11,261,570.60",41.7,38.96,102.55,115.84,607.67,181.344
28-Feb-22,"8,833,749.00","4,374,731.00","25,511,829.00","9,219,765.00","8,413,679.00","11,270,750.60",41.51,38.73,101.27,114.58,603.93,180.004
1-Mar-22,"8,888,749.00","4,374,731.00","25,535,829.00","9,221,065.00","8,413,679.00","11,286,810.60",40.85,38.3,99.85,113.9,594.33,177.446
2-Mar-22,"8,888,749.00","4,374,731.00","25,535,829.00","9,222,365.00","8,417,579.00","11,287,850.60",41.37,38.96,101.42,115.21,605.84,180.56
3-Mar-22,"8,888,749.00","4,374,731.00","25,519,829.00","9,224,965.00","8,420,179.00","11,285,690.60",40.74,38.55,99.61,114.06,597.33,178.058
4-Mar-22,"8,888,749.00","4,374,731.00","25,519,829.00","9,227,565.00","8,425,379.00","11,287,250.60",39.92,37.94,97.5,113.33,589.81,175.7
7-Mar-22,"8,888,749.00","4,374,731.00","25,519,829.00","9,227,565.00","8,430,579.00","11,288,290.60",38.88,37.05,95.21,111.63,574.13,171.38
8-Mar-22,"8,888,749.00","4,374,731.00","25,519,829.00","9,223,665.00","8,438,379.00","11,289,070.60",38.87,36.94,95.75,111.06,574.87,171.498
9-Mar-22,"8,888,749.00","4,374,731.00","25,519,829.00","9,223,665.00","8,438,379.00","11,289,070.60",39.91,37.54,97.86,112.78,586.06,174.83
10-Mar-22,"8,888,749.00","4,374,731.00","25,527,829.00","9,224,965.00","8,439,679.00","11,291,190.60",39.37,37.28,96.71,111.77,580.04,173.034
11-Mar-22,"8,998,749.00","4,374,731.00","25,543,829.00","9,224,965.00","8,439,679.00","11,316,390.60",39.09,37.11,96,111.31,575.94,171.89
14-Mar-22,"8,998,749.00","4,374,731.00","25,543,829.00","9,224,965.00","8,439,679.00","11,316,390.60",39.42,37.35,96.57,113.54,578.86,173.148
15-Mar-22,"9,108,749.00","4,374,731.00","25,551,829.00","9,224,965.00","8,439,679.00","11,339,990.60",40.31,38.01,98.73,116.02,594.23,177.46
16-Mar-22,"9,108,749.00","4,374,731.00","25,551,829.00","9,224,965.00","8,439,679.00","11,339,990.60",41.07,38.54,100.24,116.99,602.61,179.89
17-Mar-22,"9,108,749.00","4,374,731.00","25,559,829.00","9,224,965.00","8,440,979.00","11,341,850.60",40.87,38.39,99.43,116.64,598.87,178.84
18-Mar-22,"9,658,749.00","4,374,731.00","25,575,829.00","9,230,165.00","8,443,579.00","11,456,610.60",41.3,38.61,100.38,117.32,604.22,180.366
21-Mar-22,"9,713,749.00","4,374,731.00","25,575,829.00","9,232,765.00","8,448,779.00","11,469,170.60",41.15,38.53,100.22,116.75,602.71,179.872
22-Mar-22,"9,713,749.00","4,374,731.00","25,583,829.00","9,234,065.00","8,448,779.00","11,471,030.60",41.51,38.69,101.23,116.49,608.42,181.268
23-Mar-22,"9,713,749.00","4,374,731.00","25,591,829.00","9,239,265.00","8,452,679.00","11,474,450.60",40.72,38.03,99.65,114.03,595.99,177.684
24-Mar-22,"9,768,749.00","4,374,731.00","25,527,829.00","9,239,265.00","8,457,879.00","11,473,690.60",41.13,38.35,100.8,115.2,603.8,179.856
25-Mar-22,"9,768,749.00","4,374,731.00","25,527,829.00","9,240,565.00","8,465,679.00","11,475,510.60",41.19,38.53,101.33,115.61,607.16,180.764
28-Mar-22,"9,768,749.00","4,374,731.00","25,527,829.00","9,243,165.00","8,465,679.00","11,476,030.60",41.61,38.68,102.15,116.53,613.24,182.442
29-Mar-22,"9,768,749.00","4,374,731.00","25,535,829.00","9,248,365.00","8,478,679.00","11,481,270.60",42.19,39.11,102.95,117.27,618.93,184.09
30-Mar-22,"9,768,749.00","4,374,731.00","25,535,829.00","9,250,965.00","8,485,179.00","11,483,090.60",41.84,38.82,102.29,117.12,613.3,182.674
31-Mar-22,"9,768,749.00","4,374,731.00","25,535,829.00","9,256,165.00","8,495,579.00","11,486,210.60",41.33,38.31,101.06,116.29,605.16,180.43
1-Apr-22,"9,768,749.00","4,374,731.00","25,551,829.00","9,258,765.00","8,506,196.00","11,492,054.00",41.47,38.32,101.81,117.54,606.51,181.13
4-Apr-22,"9,768,749.00","4,374,731.00","25,551,829.00","9,265,265.00","8,513,996.00","11,494,914.00",41.56,38.21,102,116.42,607.44,181.126
5-Apr-22,"9,768,749.00","4,374,731.00","25,559,829.00","9,265,265.00","8,519,196.00","11,497,554.00",40.66,37.41,99.69,115.28,593.37,177.282
6-Apr-22,"9,768,749.00","4,374,731.00","25,567,829.00","9,271,765.00","8,528,684.00","11,502,351.60",40.52,37.53,99.86,118.25,594.51,178.134
7-Apr-22,"9,768,749.00","4,374,731.00","25,567,829.00","9,273,065.00","8,528,684.00","11,502,611.60",40.96,37.98,100.89,121.4,602.36,180.718
8-Apr-22,"9,768,749.00","4,374,731.00","25,575,829.00","9,274,365.00","8,531,284.00","11,504,991.60",40.93,38.16,100.84,122.23,602.57,180.946
11-Apr-22,"9,768,749.00","4,374,731.00","25,575,829.00","9,274,365.00","8,533,884.00","11,505,511.60",40.38,37.89,99.4,120.79,594.03,178.498
12-Apr-22,"9,768,749.00","4,374,731.00","25,583,829.00","9,274,365.00","8,536,484.00","11,507,631.60",39.85,37.58,98.35,118.41,587.41,176.32
13-Apr-22,"9,768,749.00","4,374,731.00","25,599,829.00","9,276,965.00","8,537,784.00","11,511,611.60",40.62,38.26,100.63,120.26,600.06,179.966
14-Apr-22,"9,823,749.00","4,374,731.00","25,607,829.00","9,276,965.00","8,545,584.00","11,525,771.60",40.15,38,99.3,119.63,592.49,177.914
19-Apr-22,"9,823,749.00","4,374,731.00","25,607,829.00","9,282,165.00","8,548,184.00","11,527,331.60",40.71,38.71,100.95,119.49,605.61,181.094
20-Apr-22,"9,823,749.00","4,374,731.00","25,607,829.00","9,284,765.00","8,559,884.00","11,530,191.60",40.41,38.64,100.09,119.52,598.42,179.416
21-Apr-22,"9,823,749.00","4,374,731.00","25,615,829.00","9,286,065.00","8,566,384.00","11,533,351.60",40.34,38.5,99.51,118.86,594.29,178.3
22-Apr-22,"9,823,749.00","4,374,731.00","25,623,829.00","9,286,065.00","8,571,584.00","11,535,991.60",40.04,38.12,99.06,117.56,588.98,176.752
26-Apr-22,"9,823,749.00","4,374,731.00","25,663,829.00","9,288,665.00","8,571,584.00","11,544,511.60",39.59,37.85,98.17,117.44,583.57,175.324
27-Apr-22,"9,823,749.00","4,294,731.00","25,671,829.00","9,289,965.00","8,571,584.00","11,530,371.60",39.86,37.99,99.13,118.43,589.2,176.922
28-Apr-22,"9,823,749.00","4,294,731.00","25,671,829.00","9,318,565.00","8,575,484.00","11,536,871.60",40.8,38.79,102.03,120.09,606.64,181.67
29-Apr-22,"9,823,749.00","4,294,731.00","25,679,829.00","9,345,865.00","8,575,484.00","11,543,931.60",39.7,37.81,98.06,117.22,581.34,174.826
2-May-22,"9,823,749.00","4,294,731.00","25,679,829.00","9,348,465.00","8,575,484.00","11,544,451.60",40.13,38.19,99.24,117.42,590.02,177
3-May-22,"9,823,749.00","4,294,731.00","25,687,829.00","9,351,065.00","8,575,484.00","11,546,571.60",40,38.25,98.99,117.2,588.53,176.594
4-May-22,"9,823,749.00","4,294,731.00","25,687,829.00","9,378,365.00","8,575,484.00","11,552,031.60",40.64,38.71,101.06,118.51,603.11,180.406
5-May-22,"9,823,749.00","4,294,731.00","25,687,829.00","9,419,965.00","8,575,484.00","11,560,351.60",39.33,37.76,97.45,116.07,581.66,174.454
